"","dob","in_custody","out_custody","decile_score"
"1405",0.34644,0.86999,0.89854,7
"1406",0.4096,0.8218,0.83439,5
"1407",0.40127,0.81103,0.82524,4
"1408",0.57893,0.88733,0.89359,9
"1409",0.43299,0.7724,0.78628,6
"1410",0.49074,0.74891,0.75699,10
"1411",0.40023,0.72637,0.73855,6
"1412",0.67711,0.95317,0.96167,8
"1413",0.5262,0.91378,0.91848,6
"1414",0.56289,0.89867,0.91755,4
"1415",0.56893,0.73727,0.75448,5
"1416",0.55191,0.85105,0.86089,10
"1417",0.57811,0.91698,0.92239,6
"1418",0.46541,0.68143,0.68468,7
"1419",0.75484,0.96192,1,10
"1420",0.63067,0.95339,1,3
"1421",0.62373,0.87113,0.88296,10
"1422",0.37466,0.60543,0.66747,7
"1423",0.46473,0.70107,0.71443,7
"1424",0.48306,0.86501,0.88381,3
"1425",0.64843,0.904,0.90597,10
"1426",0.67342,0.89059,0.91572,8
"1427",0.75757,0.95541,1,8
"1428",0.54489,0.85185,0.85865,9
"1429",0.34338,0.67646,0.68025,7
"1430",0.46825,0.7571,0.7677,7
"1431",0.53084,0.75904,0.76904,8
"1432",0.7426,0.95235,1,8
"1433",0.69544,0.94968,1,9
"1434",0.48118,0.74339,0.86103,10
"1435",0.34644,0.65979,0.66747,7
"1436",0.75514,0.94591,1,8
"1437",0.38917,0.672,0.6761,5
"1438",0.36706,0.69099,0.69555,4
"1439",0.67282,0.87911,0.88605,10
"1440",0.65905,0.89676,0.93105,4
"1441",0.50639,0.74142,0.79087,9
"1442",0.40031,0.75117,0.76464,7
"1443",0.54953,0.82649,0.82649,9
"1444",0.31983,0.69727,0.69998,10
"1445",0.31966,0.84048,0.86548,10
"1446",0.43151,0.66987,0.672,10
"1447",0.65031,0.89938,0.90919,8
"1448",0.54953,0.77814,0.79174,9
"1449",0.46533,0.71601,0.72,5
"1450",0.37679,0.74932,0.77516,9
"1451",0.4358,0.70517,0.71539,7
"1452",0.73779,0.94738,1,9
"1453",0.54658,0.85674,0.87755,8
"1454",0.26522,0.76522,0.79459,1
"1455",0.55825,0.86635,0.87012,6
"1456",0.65657,0.86425,0.87955,9
"1457",0.39968,0.66116,0.66714,6
"1458",0.46047,0.96197,1,1
"1459",0.58414,0.85832,0.86062,10
"1460",0.61594,0.94968,1,5
"1461",0.73399,0.94356,1,5
"1462",0.50074,0.86004,0.86578,10
"1463",0.35217,0.75191,0.76147,9
"1464",0.63526,0.9555,0.96257,9
"1465",0.67105,0.9164,0.9276,3
"1466",0.71629,0.95446,1,10
"1467",0.76407,0.95637,1,10
"1468",0.39321,0.71948,0.73385,10
"1469",0.38897,0.78789,0.79576,7
"1470",0.429,0.68195,0.68378,9
"1471",0.55019,0.9111,0.92353,9
"1472",0.49145,0.93061,0.93823,7
"1473",0.44675,0.78983,0.80513,5
"1474",0.45039,0.77746,0.77746,10
"1475",0.45003,0.86766,0.87277,5
"1476",0.57832,0.79286,0.80122,8
"1477",0.46817,0.70785,0.70976,6
"1478",0.60939,0.89403,0.90482,9
"1479",0.74959,0.95872,1,10
"1480",0.62296,0.88733,0.89742,7
"1481",0.50877,0.874,0.89914,7
"1482",0.58466,0.9493,0.95506,6
"1483",0.54836,0.82046,0.82811,5
"1484",0.33371,0.68105,0.6888,9
"1485",0.39321,0.80606,0.84993,10
"1486",0.41597,0.66476,0.67178,7
"1487",0.66312,0.91474,0.92744,10
"1488",0.37001,0.7956,0.81095,5
"1489",0.69544,0.94891,0.95675,7
"1490",0.47164,0.72981,0.75546,2
"1491",0.57811,0.83748,0.84362,6
"1492",0.56409,0.95541,1,2
"1493",0.55019,0.79082,0.80327,7
"1494",0.40242,0.71468,0.73842,9
"1495",0.48413,0.80956,0.8112,8
"1496",0.31453,0.55095,0.57674,9
"1497",0.47877,0.81256,0.83617,8
"1498",0.53442,0.84679,0.87389,8
"1499",0.33371,0.81753,0.83141,9
"1500",0.47164,0.707,0.70918,2
"1501",0.34029,0.9243,0.92564,8
"1502",0.55019,0.88395,0.9037,9
"1503",0.4499,0.67506,0.6782,4
"1504",0.47331,0.70129,0.70345,10
"1505",0.41736,0.69826,0.71722,2
"1506",0.61581,0.88143,0.89004,10
"1507",0.60075,0.80338,0.81412,9
"1508",0.62004,0.957,1,9
"1509",0.38313,0.89348,0.93441,4
"1510",0.60786,0.87949,0.9125,10
"1511",0.67771,0.91359,0.92148,9
"1512",0.41495,0.85373,0.89575,2
"1513",0.53519,0.71047,0.7156,8
"1514",0.65523,0.84627,0.86911,5
"1515",0.69555,0.95891,1,9
"1516",0.42137,0.92086,0.93247,5
"1517",0.3021,0.80726,0.81305,9
"1518",0.40242,0.90455,0.91173,9
"1519",0.39009,0.71713,0.73014,3
"1520",0.57841,0.77295,0.80956,2
"1521",0.66523,0.89269,0.90269,9
"1522",0.58081,0.74831,0.77869,8
"1523",0.58316,0.8248,0.8366,6
"1524",0.31453,0.69714,0.70686,9
"1525",0.41389,0.95714,1,3
"1526",0.64845,0.93151,0.93479,7
"1527",0.45853,0.93902,0.95394,2
"1528",0.6222,0.94643,0.95104,6
"1529",0.42252,0.79385,0.81456,9
"1530",0.54161,0.87171,0.88146,9
"1531",0.33644,0.89384,0.93225,8
"1532",0.64143,0.8554,0.87138,7
"1533",0.61816,0.90343,0.91624,6
"1534",0.37745,0.82977,0.8554,7
"1535",0.65646,0.94247,1,3
"1536",0.44107,0.77967,0.78724,8
"1537",0.40258,0.77705,0.78967,8
"1538",0.47681,0.82729,0.86447,8
"1539",0.50787,0.95203,1,5
"1540",0.37242,0.86859,0.88482,7
"1541",0.72776,0.93782,1,8
"1542",0.66512,0.86611,0.87739,10
"1543",0.75423,0.95656,1,10
"1544",0.40258,0.70951,0.71301,8
"1545",0.51519,0.73782,0.73989,7
"1546",0.59231,0.79019,0.79964,9
"1547",0.52016,0.84742,0.89283,6
"1548",0.4499,0.71656,0.7273,4
"1549",0.36283,0.71547,0.73058,5
"1550",0.49074,0.82655,0.83808,10
"1551",0.36712,0.93443,0.94629,9
"1552",0.65509,0.95083,0.96074,9
"1553",0.37242,0.89905,0.90247,7
"1554",0.36338,0.90976,0.92441,9
"1555",0.56273,0.86747,0.87327,10
"1556",0.67359,0.96121,1,10
"1557",0.56644,0.8369,0.86034,9
"1558",0.60171,0.95031,0.95643,4
"1559",0.46383,0.91168,0.92397,8
"1560",0.47164,0.67924,0.68238,2
"1561",0.3637,0.70222,0.70629,8
"1562",0.40952,0.71465,0.71809,8
"1563",0.56721,0.78833,0.8033,6
"1564",0.61816,0.79445,0.80835,6
"1565",0.64018,0.94725,0.95694,10
"1566",0.50229,0.93577,1,5
"1567",0.46541,0.75404,0.76208,7
"1568",0.54696,0.73339,0.75871,3
"1569",0.35589,0.84756,0.85182,9
"1570",0.46533,0.74148,0.74888,5
"1571",0.75328,0.95585,1,10
"1572",0.44913,0.89695,0.90269,5
"1573",0.7247,0.93706,0.95083,7
"1574",0.40425,0.93482,0.94069,8
"1575",0.47361,0.68233,0.68424,5
"1576",0.49984,0.86215,0.87113,7
"1577",0.67963,0.88299,0.92348,10
"1578",0.63851,0.82939,0.85627,10
"1579",0.38654,0.76762,0.80516,7
"1580",0.621,0.82442,0.85054,10
"1581",0.71304,0.94796,0.9605,9
"1582",0.63067,0.84873,0.87168,9
"1583",0.37092,0.9002,0.90619,4
"1584",0.49852,0.82423,0.8719,9
"1585",0.61138,0.8407,0.84726,9
"1586",0.57177,0.95369,1,9
"1587",0.69247,0.95719,1,5
"1588",0.46845,0.77169,0.77994,6
"1589",0.5221,0.86381,0.89744,6
"1590",0.74872,0.94897,1,9
"1591",0.66845,0.95443,1,10
"1592",0.49833,0.6843,0.70028,8
"1593",0.66941,0.95714,1,7
"1594",0.42449,0.93361,0.94342,10
"1595",0.3637,0.75172,0.77478,8
"1596",0.42099,0.71331,0.71962,6
"1597",0.46334,0.85023,0.86963,2
"1598",0.35499,0.70613,0.7164,10
"1599",0.60141,0.86597,0.87422,10
"1600",0.44815,0.93493,0.94072,9
"1601",0.47227,0.8675,0.87564,7
"1602",0.32581,0.87988,0.88701,9
"1603",0.55805,0.74145,0.75391,4
"1604",0.59502,0.85215,0.8643,8
"1605",0.66069,0.9405,1,10
"1606",0.50817,0.87589,0.90982,10
"1607",0.44326,0.8348,0.85977,4
"1608",0.49456,0.89485,0.90187,8
"1609",0.39031,0.7359,0.74609,9
"1610",0.34338,0.6605,0.67236,7
"1611",0.55172,0.8719,0.88059,10
"1612",0.7473,0.96235,1,10
"1613",0.46694,0.72653,0.73033,5
"1614",0.41531,0.81833,0.82587,6
"1615",0.38214,0.66282,0.66586,8
"1616",0.55193,0.8139,0.82652,5
"1617",0.60969,0.89059,0.91433,8
"1618",0.75817,0.95102,0.9603,8
"1619",0.72689,0.93386,0.94834,10
"1620",0.42072,0.76994,0.77822,5
"1621",0.5118,0.86152,0.87755,7
"1622",0.49926,0.79923,0.81622,7
"1623",0.66247,0.91952,0.92181,9
"1624",0.38856,0.66968,0.67301,7
"1625",0.37632,0.58562,0.61195,5
"1626",0.47443,0.82652,0.8578,6
"1627",0.42137,0.63512,0.64621,5
"1628",0.55101,0.80076,0.81912,9
"1629",0.65244,0.84928,0.85518,9
"1630",0.49852,0.78426,0.79833,9
"1631",0.63067,0.95853,1,7
"1632",0.31966,0.64067,0.64206,10
"1633",0.49842,0.86657,0.90203,6
"1634",0.6684,0.9461,1,6
"1635",0.69804,0.94987,1,7
"1636",0.67555,0.90397,0.91599,6
"1637",0.6343,0.88845,0.88845,9
"1638",0.4214,0.78603,0.79814,6
"1639",0.63807,0.84469,0.85269,10
"1640",0.58037,0.82863,0.83707,6
"1641",0.61603,0.87242,0.87766,10
"1642",0.69036,0.88548,0.89938,10
"1643",0.6366,0.95162,0.95162,7
"1644",0.66725,0.92118,0.9296,7
"1645",0.66657,0.93941,1,9
"1646",0.47555,0.74699,0.7553,8
"1647",0.6784,0.9025,0.93044,9
"1648",0.58709,0.9623,1,7
"1649",0.43151,0.74088,0.75719,10
"1650",0.54983,0.82772,0.84868,7
"1651",0.65703,0.95451,1,8
"1652",0.33414,0.75191,0.75885,7
"1653",0.70468,0.95566,0.96164,10
"1654",0.58994,0.90058,0.91465,8
"1655",0.58081,0.7912,0.79795,8
"1656",0.72839,0.95337,1,5
"1657",0.72257,0.957,0.96009,10
"1658",0.6876,0.88723,0.88723,10
"1659",0.47443,0.89714,0.9102,6
"1660",0.55281,0.95178,0.96151,7
"1661",0.64679,0.88501,0.93454,7
"1662",0.42345,0.75022,0.75773,9
"1663",0.36742,0.66127,0.67569,7
"1664",0.57958,0.76188,0.77623,8
"1665",0.49546,0.94222,1,6
"1666",0.67184,0.87127,0.91848,7
"1667",0.57791,0.77896,0.78453,7
"1668",0.48604,0.71293,0.71618,6
"1669",0.40818,0.63621,0.69711,6
"1670",0.47522,0.85335,0.87266,8
"1671",0.51661,0.79997,0.81904,7
"1672",0.60004,0.89791,0.91015,9
"1673",0.42252,0.68752,0.69063,9
"1674",0.59406,0.95003,1,7
"1675",0.72233,0.94356,0.9496,8
"1676",0.68462,0.89599,0.91575,7
"1677",0.36712,0.95924,1,9
"1678",0.64083,0.83483,0.83483,10
"1679",0.52516,0.69416,0.69695,8
"1680",0.72156,0.94107,1,9
"1681",0.19468,0.95738,1,1
"1682",0.56562,0.7877,0.79565,9
"1683",0.46774,0.8118,0.84335,7
"1684",0.69255,0.93998,0.94378,10
"1685",0.53975,0.94643,1,5
"1686",0.68577,0.90321,0.91118,8
"1687",0.70175,0.92717,0.93331,7
"1688",0.52352,0.9137,0.93454,4
"1689",0.37575,0.86515,0.87523,7
"1690",0.48896,0.80994,0.83048,4
"1691",0.52071,0.76093,0.7786,9
"1692",0.75,0.94323,0.95006,10
"1693",0.3325,0.86955,0.88067,6
"1694",0.3681,0.62294,0.62439,8
"1695",0.52472,0.95924,1,9
"1696",0.46192,0.79956,0.79961,6
"1697",0.57923,0.95949,1,6
"1698",0.44107,0.72842,0.74178,8
"1699",0.57308,0.81434,0.82786,8
"1700",0.52568,0.89182,0.89294,8
"1701",0.65471,0.95981,1,8
"1702",0.46287,0.79368,0.79625,8
"1703",0.41856,0.63608,0.67528,5
"1704",0.66181,0.95184,0.96241,6
"1705",0.42711,0.86649,0.89837,5
"1706",0.58466,0.92099,0.92525,6
"1707",0.58182,0.82846,0.83617,3
"1708",0.68274,0.89957,0.90455,6
"1709",0.40236,0.81141,0.84242,4
"1710",0.35499,0.95681,1,10
"1711",0.41157,0.77934,0.81936,3
"1712",0.43156,0.70547,0.71675,5
"1713",0.48956,0.74049,0.76822,10
"1714",0.3855,0.82289,0.83223,9
"1715",0.39124,0.89236,0.90203,6
"1716",0.49227,0.95719,1,9
"1717",0.4388,0.72044,0.72345,6
"1718",0.67706,0.88578,0.91766,8
"1719",0.48339,0.80497,0.80912,7
"1720",0.35589,0.71713,0.72727,9
"1721",0.5448,0.71484,0.71768,7
"1722",0.61739,0.93998,0.95287,1
"1723",0.38214,0.69645,0.70727,8
"1724",0.49664,0.838,0.85723,8
"1725",0.43219,0.95796,1,6
"1726",0.59865,0.87701,0.90435,6
"1727",0.63851,0.81352,0.81352,10
"1728",0.6646,0.86936,0.87663,10
"1729",0.68531,0.95867,1,2
"1730",0.43941,0.72418,0.72823,6
"1731",0.62469,0.94897,1,5
"1732",0.56133,0.81633,0.81939,8
"1733",0.37788,0.70342,0.70582,9
"1734",0.70372,0.94402,0.94405,8
"1735",0.69301,0.90288,0.91722,9
"1736",0.62092,0.80972,0.83054,7
"1737",0.47172,0.79409,0.80292,7
"1738",0.55172,0.82518,0.84002,10
"1739",0.39031,0.69195,0.69667,9
"1740",0.39468,0.87113,0.88302,3
"1741",0.47522,0.73473,0.74697,8
"1742",0.55956,0.93096,0.93345,9
"1743",0.51951,0.86174,0.87958,7
"1744",0.7206,0.95006,1,4
"1745",0.61081,0.86291,0.90269,9
"1746",0.45388,0.81964,0.82704,3
"1747",0.73765,0.94744,0.95864,8
"1748",0.58611,0.82794,0.83679,10
"1749",0.54923,0.91487,0.919,6
"1750",0.60573,0.90108,0.91485,10
"1751",0.69902,0.96216,1,6
"1752",0.36359,0.87223,0.88998,2
"1753",0.46795,0.81833,0.82546,5
"1754",0.3925,0.73418,0.74189,9
"1755",0.56401,0.94203,0.95348,1
"1756",0.44798,0.74598,0.75161,9
"1757",0.46694,0.81906,0.82076,5
"1758",0.35217,0.96287,1,9
"1759",0.43686,0.86635,0.86985,4
"1760",0.63548,0.94165,0.94995,5
"1761",0.3955,0.70036,0.70457,5
"1762",0.48574,0.70891,0.71866,9
"1763",0.63919,0.87974,0.88455,10
"1764",0.60734,0.80879,0.83335,7
"1765",0.50817,0.94208,0.95924,10
"1766",0.65791,0.92736,0.93867,10
"1767",0.47902,0.7571,0.76746,8
"1768",0.47877,0.96268,1,8
"1769",0.59928,0.87567,0.88362,8
"1770",0.38182,0.84469,0.90974,5
"1771",0.38214,0.86764,0.87133,8
"1772",0.54595,0.90001,0.92157,6
"1773",0.54816,0.86616,0.86783,8
"1774",0.46153,0.72899,0.7309,8
"1775",0.42711,0.76647,0.77948,5
"1776",0.4214,0.81778,0.83783,6
"1777",0.72052,0.9314,0.93875,10
"1778",0.63441,0.95317,1,2
"1779",0.50639,0.73211,0.74577,5
"1780",0.35988,0.72025,0.74913,7
"1781",0.67785,0.95752,1,6
"1782",0.4876,0.8663,0.89583,4
"1783",0.38818,0.75429,0.75967,1
"1784",0.57024,0.8151,0.81958,9
"1785",0.42345,0.80338,0.81139,9
"1786",0.49227,0.68596,0.68891,9
"1787",0.44618,0.94356,0.94826,9
"1788",0.7088,0.95388,1,10
"1789",0.58136,0.86368,0.86368,9
"1790",0.61051,0.84491,0.85204,10
"1791",0.58827,0.91124,0.93034,8
"1792",0.38851,0.94208,0.96189,1
"1793",0.63094,0.92717,0.93891,9
"1794",0.43493,0.90168,0.90897,7
"1795",0.65763,0.95929,1,7
"1796",0.68727,0.89599,0.91509,5
"1797",0.68039,0.88561,0.89457,9
"1798",0.4096,0.68635,0.68889,5
"1799",0.73973,0.95164,1,6
"1800",0.66206,0.8675,0.89239,5
"1801",0.65244,0.90608,0.92801,9
"1802",0.69216,0.94074,0.95544,7
"1803",0.38856,0.74989,0.76519,7
"1804",0.54076,0.82786,0.84802,10
"1805",0.52082,0.94591,0.95219,8
"1806",0.35829,0.79956,0.80292,9
"1807",0.27388,0.79248,0.85138,5
"1808",0.45074,0.79442,0.80128,8
"1809",0.69298,0.93064,0.93375,10
"1810",0.4069,0.85698,0.85832,7
"1811",0.3681,0.9128,0.92389,8
"1812",0.68829,0.95752,1,7
"1813",0.55879,0.8483,0.859,9
"1814",0.73741,0.94725,1,7
"1815",0.38214,0.77153,0.78814,8
"1816",0.36127,0.78467,0.78715,3
"1817",0.7203,0.95949,1,8
"1818",0.45686,0.74506,0.75486,10
"1819",0.65471,0.86228,0.86944,8
"1820",0.41829,0.95733,1,6
"1821",0.44618,0.79401,0.8336,9
"1822",0.68905,0.94591,0.95984,10
"1823",0.64589,0.86267,0.87097,10
"1824",0.58827,0.84392,0.85584,8
"1825",0.43099,0.64731,0.65687,7
"1826",0.61406,0.89829,0.91233,9
"1827",0.49145,0.72809,0.73033,7
"1828",0.36026,0.88064,0.90569,2
"1829",0.73298,0.94266,1,10
"1830",0.4841,0.94107,0.944,6
"1831",0.45244,0.95159,1,1
"1832",0.47899,0.95222,1,9
"1833",0.58958,0.81472,0.83688,9
"1834",0.5995,0.83494,0.85086,7
"1835",0.52235,0.69804,0.69905,10
"1836",0.75514,0.95924,1,7
"1837",0.63553,0.83627,0.8451,9
"1838",0.55652,0.89785,0.94184,7
"1839",0.67823,0.88045,0.8934,8
"1840",0.69648,0.89173,0.90108,10
"1841",0.67348,0.87165,0.88171,4
"1842",0.46287,0.69577,0.69599,8
"1843",0.31811,0.80893,0.82365,6
"1844",0.6944,0.90722,0.9202,8
"1845",0.56644,0.87955,0.88523,9
"1846",0.4214,0.69249,0.6999,6
"1847",0.44154,0.86706,0.8934,3
"1848",0.35144,0.87534,0.8787,9
"1849",0.59144,0.91086,0.92102,10
"1850",0.6608,0.90263,0.9031,10
"1851",0.66312,0.94528,0.94703,9
"1852",0.40113,0.77341,0.80898,7
"1853",0.60045,0.90802,0.91228,9
"1854",0.60078,0.85258,0.86318,10
"1855",0.40542,0.66069,0.67094,6
"1856",0.41075,0.68009,0.68241,4
"1857",0.39414,0.62632,0.63575,7
"1858",0.48877,0.70509,0.70823,6
"1859",0.48011,0.77688,0.77688,7
"1860",0.48724,0.86037,0.86097,7
"1861",0.70561,0.94454,0.94454,6
"1862",0.35217,0.61242,0.6334,9
"1863",0.66897,0.84928,0.85737,9
"1864",0.37679,0.59892,0.59933,9
"1865",0.66679,0.90422,0.92845,10
"1866",0.61094,0.87037,0.87996,8
"1867",0.30904,0.73629,0.7373,10
"1868",0.58794,0.7954,0.81589,2
"1869",0.64105,0.89102,0.89269,10
"1870",0.73997,0.94222,1,9
"1871",0.34491,0.59578,0.61425,7
"1872",0.65979,0.826,0.85723,9
"1873",0.48156,0.72446,0.7267,9
"1874",0.4903,0.68982,0.69233,9
"1875",0.64837,0.96115,1,10
"1876",0.42345,0.95388,1,9
"1877",0.40258,0.7497,0.75298,8
"1878",0.64758,0.94987,0.95894,10
"1879",0.732,0.95446,0.95856,6
"1880",0.44992,0.7011,0.70457,8
"1881",0.40897,0.89613,0.91968,7
"1882",0.58177,0.95331,1,10
"1883",0.54103,0.87165,0.88559,9
"1884",0.40952,0.69897,0.70514,8
"1885",0.39638,0.6275,0.6372,8
"1886",0.47448,0.86329,0.88515,9
"1887",0.65523,0.91086,0.92744,5
"1888",0.47448,0.72727,0.73932,9
"1889",0.75172,0.94547,0.95675,4
"1890",0.48142,0.94897,0.95309,8
"1891",0.61862,0.80453,0.81204,9
"1892",0.66239,0.85655,0.87523,8
"1893",0.6466,0.93274,0.93274,6
"1894",0.61682,0.89212,0.89654,9
"1895",0.64422,0.87687,0.88354,10
"1896",0.70249,0.94036,0.95561,5
"1897",0.52642,0.92774,0.93976,3
"1898",0.75153,0.9449,1,7
"1899",0.6357,0.88835,0.90875,10
"1900",0.69727,0.95834,1,10
"1901",0.63665,0.93973,0.94577,10
"1902",0.60731,0.88004,0.89072,7
"1903",0.57125,0.78183,0.79215,8
"1904",0.58215,0.79349,0.91848,1
"1905",0.40113,0.91493,0.9187,7
"1906",0.66069,0.8587,0.88045,10
"1907",0.59297,0.78617,0.80054,7
"1908",0.611,0.8937,0.90965,7
"1909",0.56644,0.90091,0.92015,9
"1910",0.76136,0.94987,0.95339,7
"1911",0.45959,0.68315,0.68602,8
"1912",0.67402,0.85081,0.8657,9
"1913",0.71694,0.92061,0.93413,6
"1914",0.437,0.73222,0.73779,6
"1915",0.29868,0.84029,0.87018,6
"1916",0.43143,0.90192,0.91665,5
"1917",0.39974,0.81835,0.85472,6
"1918",0.58961,0.7845,0.80557,8
"1919",0.50443,0.85431,0.91072,1
"1920",0.62113,0.82958,0.8539,7
"1921",0.5665,0.89272,0.90203,2
"1922",0.38654,0.69328,0.76538,7
"1923",0.39231,0.85731,0.86542,6
"1924",0.42162,0.66987,0.73213,6
"1925",0.65332,0.90938,0.92782,10
"1926",0.53418,0.85909,0.86925,7
"1927",0.47172,0.70378,0.70629,7
"1928",0.52082,0.86553,0.89373,8
"1929",0.38083,0.75363,0.75716,6
"1930",0.64758,0.88102,0.90004,10
"1931",0.46795,0.70154,0.70457,5
"1932",0.67162,0.94583,1,5
"1933",0.54855,0.88427,0.92258,6
"1934",0.5448,0.91793,0.94632,10
"1935",0.7488,0.9614,1,10
"1936",0.33371,0.71907,0.72976,9
"1937",0.70429,0.95604,1,2
"1938",0.56721,0.74566,0.75156,6
"1939",0.74536,0.9491,1,4
"1940",0.5933,0.87392,0.87392,10
"1941",0.71801,0.94949,0.95656,9
"1942",0.73836,0.92602,0.9367,10
"1943",0.4069,0.68372,0.68621,7
"1944",0.5197,0.78756,0.8101,9
"1945",0.71812,0.94566,1,6
"1946",0.45454,0.73454,0.73902,10
"1947",0.46749,0.91774,0.92474,9
"1948",0.71145,0.91086,0.92091,10
"1949",0.66842,0.90129,0.91648,10
"1950",0.50459,0.84332,0.85884,6
"1951",0.42099,0.76169,0.76617,6
"1952",0.45031,0.8778,0.90394,8
"1953",0.45686,0.81682,0.83346,10
"1954",0.75511,0.96082,1,10
"1955",0.33849,0.69727,0.69998,7
"1956",0.43796,0.70703,0.71369,3
"1957",0.52647,0.78849,0.7971,10
"1958",0.44807,0.816,0.82382,7
"1959",0.64698,0.82863,0.8516,10
"1960",0.48476,0.7747,0.78221,8
"1961",0.50831,0.93405,0.94372,3
"1962",0.52224,0.81912,0.83707,9
"1963",0.47899,0.91703,0.91924,9
"1964",0.49033,0.72388,0.73825,10
"1965",0.37466,0.69135,0.69427,7
"1966",0.55193,0.90627,0.92586,5
"1967",0.71279,0.95929,1,4
"1968",0.6187,0.95815,1,9
"1969",0.55947,0.77164,0.80087,7
"1970",0.76027,0.9491,1,9
"1971",0.65272,0.87299,0.91247,6
"1972",0.64796,0.94304,0.95323,5
"1973",0.49869,0.92692,0.92738,10
"1974",0.48607,0.80631,0.81338,10
"1975",0.3593,0.90493,0.90911,1
"1976",0.62141,0.87592,0.88247,3
"1977",0.3999,0.75601,0.80876,4
"1978",0.62755,0.91602,0.92572,10
"1979",0.6325,0.89039,0.90302,9
"1980",0.7273,0.90914,0.92239,7
"1981",0.68258,0.89329,0.89772,8
"1982",0.59939,0.95503,1,8
"1983",0.47192,0.78336,0.7927,7
"1984",0.44798,0.69553,0.6999,9
"1985",0.49724,0.8419,0.84928,9
"1986",0.48724,0.69629,0.71962,7
"1987",0.57166,0.75445,0.77631,6
"1988",0.7521,0.95891,1,9
"1989",0.44288,0.84392,0.92266,5
"1990",0.36909,0.89179,0.89438,5
"1991",0.68039,0.87113,0.90146,10
"1992",0.38288,0.79841,0.82005,6
"1993",0.54691,0.95719,1,7
"1994",0.53519,0.8816,0.89542,8
"1995",0.4373,0.6587,0.67072,2
"1996",0.47448,0.70279,0.71951,9
"1997",0.4841,0.95241,0.95842,6
"1998",0.42162,0.89135,0.91433,6
"1999",0.50541,0.86597,0.90747,9
"2000",0.70276,0.92804,0.94457,7
"2001",0.39269,0.7244,0.73462,4
"2002",0.62023,0.95733,1,6
"2003",0.38624,0.87135,0.87507,9
"2004",0.57267,0.88567,0.89815,9
"2005",0.70255,0.90416,0.90886,9
"2006",0.43154,0.93539,0.95858,9
"2007",0.61594,0.81333,0.82546,5
"2008",0.61821,0.79896,0.83851,5
"2009",0.52352,0.86272,0.87133,4
"2010",0.71558,0.95943,0.95943,4
"2011",0.54076,0.74719,0.7606,10
"2012",0.47427,0.94987,0.95369,5
"2013",0.63867,0.87012,0.90752,9
"2014",0.50686,0.89938,0.90758,7
"2015",0.46774,0.75902,0.76464,7
"2016",0.48257,0.95088,1,6
"2017",0.46815,0.67591,0.6837,4
"2018",0.538,0.87687,0.90348,7
"2019",0.58994,0.84037,0.846,8
"2020",0.36097,0.88761,0.89455,3
"2021",0.39397,0.88567,0.90886,10
"2022",0.62217,0.95547,1,8
"2023",0.57425,0.81737,0.82491,4
"2024",0.70853,0.91621,0.94156,9
"2025",0.64635,0.85545,0.86725,6
"2026",0.43219,0.67351,0.67637,6
"2027",0.58679,0.77131,0.8012,7
"2028",0.62753,0.83838,0.86944,8
"2029",0.37242,0.75123,0.76079,7
"2030",0.67982,0.91965,0.93583,7
"2031",0.71014,0.89709,0.91301,10
"2032",0.73309,0.93897,0.95397,9
"2033",0.63608,0.87477,0.89772,9
"2034",0.43613,0.86195,0.88466,8
"2035",0.43143,0.73055,0.76598,5
"2036",0.57688,0.79478,0.81945,7
"2037",0.58879,0.8872,0.89531,8
"2038",0.6684,0.86291,0.90463,9
"2039",0.5448,0.88122,0.914,10
"2040",0.38856,0.89477,0.90252,7
"2041",0.58868,0.84297,0.85136,4
"2042",0.61868,0.82155,0.84903,9
"2043",0.45831,0.88351,0.89438,10
"2044",0.42249,0.69288,0.69602,4
"2045",0.52243,0.80478,0.81412,6
"2046",0.6611,0.88217,0.88608,9
"2047",0.34715,0.65927,0.66569,2
"2048",0.61862,0.95752,1,9
"2049",0.4214,0.7082,0.71427,6
"2050",0.275,0.81609,0.82354,1
"2051",0.59067,0.90302,0.91261,7
"2052",0.53251,0.75213,0.76096,7
"2053",0.56589,0.93807,0.9429,5
"2054",0.64378,0.88504,0.89403,2
"2055",0.62619,0.81846,0.83294,7
"2056",0.60152,0.89941,0.91118,8
"2057",0.68768,0.89403,0.90157,10
"2058",0.6411,0.94566,1,4
"2059",0.34338,0.84125,0.85493,7
"2060",0.52642,0.81281,0.82163,3
"2061",0.46749,0.81644,0.82535,9
"2062",0.67342,0.87878,0.88332,8
"2063",0.7041,0.93348,0.94244,9
"2064",0.53251,0.76956,0.76956,7
"2065",0.66034,0.96178,1,10
"2066",0.50459,0.80488,0.82669,6
"2067",0.54953,0.84972,0.87062,9
"2068",0.45686,0.95675,1,10
"2069",0.59581,0.77038,0.77563,9
"2070",0.56488,0.82923,0.84119,10
"2071",0.50983,0.70246,0.71888,7
"2072",0.44965,0.86234,0.89564,6
"2073",0.58136,0.89485,0.8958,10
"2074",0.7341,0.95312,1,7
"2075",0.60168,0.84051,0.86717,9
"2076",0.4426,0.96115,1,3
"2077",0.70981,0.95293,1,7
"2078",0.69757,0.94604,1,8
"2079",0.63949,0.95388,1,7
"2080",0.65496,0.86993,0.88938,9
"2081",0.62075,0.8139,0.90711,6
"2082",0.18323,0.84974,0.8601,1
"2083",0.55852,0.88578,0.89236,9
"2084",0.49033,0.81032,0.82822,10
