"","dob","in_custody","out_custody","decile_score"
"9782",0.75762,0.94479,0.94481,9
"9783",0.62925,0.94495,0.94498,1
"9784",0.7476,0.95129,0.95143,6
"9785",0.69654,0.94419,0.94569,4
"9786",0.73391,0.9594,0.95943,8
"9787",0.73249,0.95714,0.95806,4
"9788",0.72377,0.94148,0.94195,5
"9789",0.67733,0.94249,0.94334,7
"9790",0.7553,0.9485,0.94853,5
"9791",0.73478,0.94372,0.94375,5
"9792",0.61354,0.95968,0.95981,2
"9793",0.70826,0.93107,0.9311,2
"9794",0.68528,0.93367,0.9337,3
"9795",0.45055,0.94509,0.94692,1
"9796",0.52385,0.94949,0.95006,7
"9797",0.62103,0.94823,0.94837,2
"9798",0.64034,0.93662,0.9382,4
"9799",0.76893,0.94889,0.94891,7
"9800",0.4894,0.93782,0.93785,1
"9801",0.6204,0.94869,0.94872,1
"9802",0.72661,0.94583,0.94588,4
"9803",0.72732,0.9452,0.94522,6
"9804",0.76005,0.93055,0.93208,8
"9805",0.6973,0.93061,0.93061,7
"9806",0.52385,0.9505,0.95115,7
"9807",0.54633,0.94506,0.94514,1
"9808",0.68288,0.93279,0.93282,2
"9809",0.65083,0.9546,0.95929,10
"9810",0.69848,0.94749,0.94749,8
"9811",0.45192,0.93842,0.93845,2
"9812",0.26546,0.94143,0.94143,1
"9813",0.74746,0.94342,0.94348,9
"9814",0.758,0.94902,0.94905,5
"9815",0.72694,0.94916,0.94919,2
"9816",0.64589,0.93834,0.93845,6
"9817",0.67121,0.93976,0.93984,5
"9818",0.3425,0.94861,0.94891,1
"9819",0.70533,0.93971,0.93976,3
"9820",0.73973,0.93064,0.93064,6
"9821",0.7409,0.93277,0.9329,9
"9822",0.71082,0.94413,0.94438,7
"9823",0.63171,0.94823,0.94927,10
"9824",0.30794,0.94555,0.94558,1
"9825",0.71968,0.94462,0.94465,6
"9826",0.7197,0.94957,0.94957,4
"9827",0.32578,0.94607,0.94607,1
"9828",0.73803,0.94938,0.94987,6
"9829",0.49164,0.95001,0.95014,1
"9830",0.76008,0.9585,0.95853,3
"9831",0.74902,0.9405,0.94074,7
"9832",0.70891,0.9323,0.93747,8
"9833",0.73721,0.94028,0.94031,4
"9834",0.55057,0.94872,0.94875,2
"9835",0.48896,0.94686,0.94686,1
"9836",0.62485,0.93878,0.93962,2
"9837",0.75057,0.95009,0.95028,5
"9838",0.52147,0.93187,0.93187,1
"9839",0.67755,0.93416,0.93421,2
"9840",0.73497,0.95189,0.952,8
"9841",0.59021,0.94517,0.94522,1
"9842",0.72536,0.93356,0.93359,7
"9843",0.58961,0.94902,0.94905,1
"9844",0.41616,0.93397,0.93397,1
"9845",0.72293,0.93763,0.93766,4
"9846",0.74888,0.93812,0.93815,9
"9847",0.45569,0.94998,0.95001,1
"9848",0.71612,0.93085,0.93088,10
"9849",0.73287,0.9396,0.93962,2
"9850",0.68962,0.94268,0.94268,2
"9851",0.64919,0.93747,0.93749,7
"9852",0.43009,0.93064,0.93064,1
"9853",0.7435,0.94591,0.94591,3
"9854",0.61859,0.94752,0.94779,4
"9855",0.52819,0.94525,0.94681,6
"9856",0.48191,0.94992,0.95022,7
"9857",0.74648,0.94274,0.94279,6
"9858",0.73899,0.9364,0.93643,8
"9859",0.7314,0.94099,0.94113,8
"9860",0.58966,0.93053,0.93053,7
"9861",0.50268,0.95271,0.95296,1
"9862",0.70664,0.93331,0.93334,7
"9863",0.68096,0.93064,0.93266,3
"9864",0.73541,0.93878,0.93878,8
"9865",0.71968,0.95134,0.95137,9
"9866",0.38119,0.93309,0.93714,1
"9867",0.72511,0.95569,0.95596,10
"9868",0.7409,0.94165,0.94167,8
"9869",0.7276,0.94454,0.94476,3
"9870",0.75178,0.93181,0.93184,10
"9871",0.49101,0.93411,0.93419,1
"9872",0.73033,0.94561,0.94561,6
"9873",0.50464,0.93785,0.93788,6
"9874",0.69154,0.93829,0.93829,5
"9875",0.33352,0.93951,0.9396,1
"9876",0.6991,0.93381,0.93383,2
"9877",0.49784,0.94736,0.94736,1
"9878",0.47189,0.93646,0.93654,6
"9879",0.74129,0.93473,0.93473,8
"9880",0.75443,0.94077,0.94386,10
"9881",0.6622,0.93954,0.93954,2
"9882",0.74093,0.9438,0.94438,9
"9883",0.67495,0.93195,0.93717,3
"9884",0.63007,0.93602,0.93605,1
"9885",0.62116,0.937,0.93703,1
"9886",0.70796,0.9373,0.93736,8
"9887",0.63788,0.95099,0.95607,8
"9888",0.60444,0.95872,0.95908,5
"9889",0.66498,0.93356,0.93359,2
"9890",0.7314,0.93632,0.93637,5
"9891",0.73022,0.93208,0.93211,10
"9892",0.62736,0.9393,0.93932,1
"9893",0.6007,0.94894,0.94913,1
"9894",0.75328,0.9458,0.94733,10
"9895",0.70429,0.95309,0.95309,3
"9896",0.7556,0.93572,0.9387,10
"9897",0.72946,0.93066,0.93072,3
"9898",0.61305,0.93971,0.93971,2
"9899",0.75347,0.95487,0.9549,9
"9900",0.58928,0.95877,0.9588,1
"9901",0.67209,0.93274,0.93277,4
"9902",0.52257,0.94845,0.94848,1
"9903",0.70815,0.94935,0.94938,9
"9904",0.69602,0.94512,0.94512,3
"9905",0.7415,0.9558,0.95604,4
"9906",0.73801,0.93156,0.93159,4
"9907",0.5654,0.94197,0.942,2
"9908",0.43856,0.93758,0.93793,5
"9909",0.53087,0.93777,0.93897,2
"9910",0.73547,0.93536,0.93569,6
"9911",0.70402,0.93722,0.93741,2
"9912",0.6932,0.93689,0.93692,2
"9913",0.36428,0.94902,0.94905,6
"9914",0.71544,0.93102,0.9314,7
"9915",0.5065,0.93449,0.93452,1
"9916",0.69837,0.93072,0.93075,9
"9917",0.6372,0.94479,0.9449,1
"9918",0.40698,0.939,0.93902,1
"9919",0.68588,0.95782,0.9579,4
"9920",0.74142,0.93236,0.93238,7
"9921",0.74648,0.9405,0.94574,10
"9922",0.68711,0.93555,0.93558,5
"9923",0.76109,0.95815,0.95968,10
"9924",0.72295,0.94055,0.94058,4
"9925",0.73902,0.94031,0.94353,9
"9926",0.60737,0.95099,0.95156,3
"9927",0.73962,0.93594,0.93596,7
"9928",0.71724,0.93342,0.93348,8
"9929",0.76164,0.94495,0.94509,9
"9930",0.73396,0.95164,0.95164,5
"9931",0.70645,0.93116,0.93116,5
"9932",0.72268,0.94288,0.944,9
"9933",0.75951,0.94375,0.94375,4
"9934",0.7497,0.93834,0.93834,7
"9935",0.75098,0.94968,0.95033,5
"9936",0.72902,0.93968,0.93976,8
"9937",0.70684,0.93605,0.93607,3
"9938",0.64873,0.94749,0.94752,3
"9939",0.73812,0.94285,0.94288,7
"9940",0.72771,0.94793,0.94793,6
"9941",0.73803,0.94878,0.9488,6
"9942",0.44326,0.95175,0.95225,2
"9943",0.72997,0.93883,0.93886,5
"9944",0.50634,0.93695,0.93697,1
"9945",0.54267,0.93506,0.93512,1
"9946",0.44869,0.93307,0.93318,2
"9947",0.64171,0.9485,0.94899,6
"9948",0.71825,0.95301,0.95301,4
"9949",0.76489,0.94809,0.95052,10
"9950",0.69842,0.95533,0.95757,6
"9951",0.20511,0.95342,0.95342,4
"9952",0.57756,0.94752,0.94755,1
"9953",0.70569,0.94774,0.94774,2
"9954",0.7571,0.94208,0.94421,10
"9955",0.75123,0.93096,0.9311,6
"9956",0.71438,0.94837,0.94839,7
"9957",0.68279,0.93222,0.93228,3
"9958",0.75361,0.94184,0.94607,9
"9959",0.76721,0.94181,0.94807,10
"9960",0.75557,0.93763,0.93766,4
"9961",0.71727,0.95372,0.95375,3
"9962",0.38403,0.93763,0.93979,1
"9963",0.6952,0.94145,0.94356,7
"9964",0.61116,0.93047,0.9305,1
"9965",0.56324,0.95328,0.95328,1
"9966",0.60698,0.94244,0.94279,9
"9967",0.4435,0.93774,0.93779,1
"9968",0.74391,0.94096,0.94135,3
"9969",0.58005,0.93293,0.93296,4
"9970",0.73077,0.93039,0.93055,8
"9971",0.53,0.94249,0.94252,4
"9972",0.42064,0.9435,0.94353,1
"9973",0.70897,0.95143,0.95276,5
"9974",0.61687,0.93129,0.93132,1
"9975",0.64799,0.93766,0.93768,2
"9976",0.43629,0.94053,0.94151,3
"9977",0.56049,0.94957,0.9496,2
"9978",0.50199,0.93372,0.93375,1
"9979",0.66045,0.94421,0.94454,2
"9980",0.60196,0.94443,0.94471,2
"9981",0.72921,0.9373,0.94178,7
"9982",0.72241,0.93214,0.93222,7
"9983",0.73935,0.95446,0.95462,6
"9984",0.64621,0.94405,0.94408,1
"9985",0.76869,0.94872,0.94894,10
"9986",0.51855,0.94927,0.94946,2
"9987",0.73478,0.95164,0.95268,7
"9988",0.7376,0.94976,0.95001,3
"9989",0.67815,0.94684,0.94689,1
"9990",0.73273,0.9308,0.93083,5
"9991",0.67818,0.9305,0.93187,10
"9992",0.5238,0.93812,0.93815,1
"9993",0.57037,0.94957,0.95025,1
"9994",0.75167,0.94763,0.94766,8
"9995",0.69763,0.93323,0.93323,5
"9996",0.75672,0.94017,0.9402,6
"9997",0.72549,0.94397,0.944,3
"9998",0.75557,0.94233,0.94236,2
"9999",0.71883,0.93607,0.9361,4
"10000",0.73022,0.94326,0.94328,3
"10001",0.38132,0.93788,0.9379,1
"10002",0.50631,0.93337,0.93342,1
"10003",0.34226,0.94501,0.94503,1
"10004",0.7232,0.9482,0.94828,6
"10005",0.73052,0.93498,0.93498,4
"10006",0.27451,0.93708,0.93714,1
"10007",0.75724,0.94708,0.95134,8
"10008",0.50306,0.94225,0.94339,3
"10009",0.6952,0.93714,0.93717,7
"10010",0.76142,0.94189,0.94203,5
"10011",0.74079,0.95735,0.95752,3
"10012",0.57302,0.93372,0.93375,1
"10013",0.63086,0.93203,0.93206,3
"10014",0.73667,0.94025,0.94055,5
"10015",0.74074,0.94148,0.9417,6
"10016",0.70301,0.95069,0.95072,5
"10017",0.58764,0.9376,0.93763,1
"10018",0.70886,0.93039,0.93539,4
"10019",0.72498,0.93938,0.94189,9
"10020",0.75115,0.94457,0.9446,6
"10021",0.67034,0.93299,0.93301,2
"10022",0.66607,0.93908,0.93913,1
"10023",0.73407,0.94096,0.94104,3
"10024",0.47118,0.93263,0.93498,4
"10025",0.65198,0.94574,0.94588,7
"10026",0.71178,0.93397,0.93408,2
"10027",0.44662,0.93402,0.93405,1
"10028",0.64359,0.93279,0.93331,1
"10029",0.72861,0.95419,0.95449,4
"10030",0.37908,0.93364,0.93367,1
"10031",0.7456,0.93099,0.9311,5
"10032",0.73738,0.94886,0.94889,2
"10033",0.44807,0.9426,0.94703,1
"10034",0.64613,0.9335,0.93353,1
"10035",0.68484,0.93913,0.93916,4
"10036",0.55956,0.95003,0.95003,1
"10037",0.71022,0.95946,0.95968,7
"10038",0.76044,0.94334,0.95102,4
"10039",0.58999,0.95588,0.95741,5
"10040",0.66411,0.93208,0.93211,3
"10041",0.63851,0.94337,0.94339,2
"10042",0.65635,0.937,0.93703,2
"10043",0.42602,0.93656,0.93659,1
"10044",0.73896,0.94383,0.94383,8
"10045",0.50175,0.9302,0.93408,3
"10046",0.47487,0.93864,0.9426,1
"10047",0.67219,0.9438,0.94443,4
"10048",0.5595,0.93178,0.93178,1
"10049",0.72448,0.93932,0.94135,8
"10050",0.55486,0.95574,0.95662,9
"10051",0.52475,0.93075,0.93077,1
"10052",0.75566,0.95151,0.95151,3
"10053",0.677,0.93523,0.93533,8
"10054",0.54871,0.94531,0.94533,1
"10055",0.74088,0.94607,0.9467,5
"10056",0.4114,0.93151,0.93154,3
"10057",0.73937,0.94705,0.94725,8
"10058",0.71547,0.93102,0.93105,2
"10059",0.72317,0.94132,0.94135,2
"10060",0.74612,0.93531,0.93533,9
"10061",0.45741,0.9511,0.95118,1
"10062",0.56568,0.93758,0.9376,1
"10063",0.74716,0.94853,0.94861,7
"10064",0.57964,0.93249,0.93252,5
"10065",0.74872,0.94364,0.94517,9
"10066",0.42356,0.94899,0.94902,1
"10067",0.76822,0.93998,0.94096,10
"10068",0.62592,0.93812,0.93812,3
"10069",0.5548,0.94356,0.94359,5
"10070",0.41004,0.93768,0.93771,1
"10071",0.46047,0.94533,0.94536,1
"10072",0.687,0.94878,0.94883,3
"10073",0.50596,0.94301,0.94651,1
"10074",0.68845,0.95334,0.95383,7
"10075",0.66974,0.93815,0.93815,3
"10076",0.6593,0.93763,0.93766,2
"10077",0.66605,0.94648,0.9476,6
"10078",0.53516,0.94771,0.94774,1
"10079",0.50751,0.95222,0.9526,2
"10080",0.74951,0.94126,0.94216,5
"10081",0.73951,0.95044,0.95044,3
"10082",0.74918,0.94555,0.94558,6
"10083",0.7276,0.94667,0.95331,4
"10084",0.74618,0.93569,0.93574,10
"10085",0.7435,0.93771,0.93785,4
"10086",0.7044,0.9432,0.94536,8
"10087",0.74243,0.94632,0.94634,3
"10088",0.72383,0.9311,0.93113,5
"10089",0.74448,0.94151,0.94154,4
"10090",0.72287,0.93987,0.9399,5
"10091",0.73965,0.93069,0.93941,10
"10092",0.72692,0.94129,0.94129,2
"10093",0.64534,0.94634,0.94637,3
"10094",0.71123,0.94932,0.94949,5
"10095",0.36799,0.95815,0.95834,1
"10096",0.67741,0.9429,0.94315,3
"10097",0.73429,0.94009,0.94012,3
"10098",0.73364,0.934,0.93402,4
"10099",0.73235,0.9411,0.94113,9
"10100",0.67397,0.9579,0.95834,4
"10101",0.67837,0.94659,0.94665,2
"10102",0.39482,0.9337,0.93372,7
"10103",0.73831,0.95353,0.95358,3
"10104",0.68383,0.94624,0.94626,4
"10105",0.57283,0.93957,0.93973,2
"10106",0.40725,0.93968,0.93971,1
"10107",0.72678,0.93356,0.93356,6
"10108",0.56628,0.94339,0.94345,2
"10109",0.74855,0.94872,0.94875,8
"10110",0.72659,0.94626,0.94842,8
"10111",0.71804,0.94831,0.94837,7
"10112",0.60256,0.94626,0.94634,6
"10113",0.73391,0.93375,0.93375,5
"10114",0.72995,0.932,0.93203,2
"10115",0.6946,0.93255,0.93258,2
"10116",0.59562,0.94484,0.94487,1
"10117",0.75713,0.95162,0.95189,10
"10118",0.75202,0.94771,0.95255,6
"10119",0.71197,0.94626,0.94626,8
"10120",0.72916,0.94028,0.94066,8
"10121",0.76404,0.9446,0.94471,9
"10122",0.67984,0.95498,0.95645,3
"10123",0.68162,0.9417,0.9417,1
"10124",0.59054,0.94238,0.94241,3
"10125",0.64608,0.93222,0.93296,7
"10126",0.55327,0.9399,0.94135,6
"10127",0.51243,0.94115,0.94129,6
"10128",0.72896,0.93381,0.93435,9
"10129",0.72962,0.95107,0.9511,3
"10130",0.50683,0.94348,0.9435,4
"10131",0.72708,0.93591,0.93599,8
"10132",0.70446,0.93228,0.9323,6
"10133",0.4382,0.93044,0.93047,1
"10134",0.69727,0.9567,0.95891,9
"10135",0.58647,0.94307,0.94402,2
"10136",0.73249,0.94932,0.95296,4
"10137",0.73839,0.94946,0.94949,4
"10138",0.44588,0.932,0.93203,1
"10139",0.74519,0.9488,0.95031,10
"10140",0.68055,0.93042,0.93058,5
"10141",0.4432,0.9464,0.9464,1
"10142",0.58412,0.94651,0.94654,2
"10143",0.71211,0.94714,0.94716,3
"10144",0.52216,0.94257,0.9426,3
"10145",0.75098,0.93531,0.93774,8
"10146",0.71831,0.93954,0.93973,9
"10147",0.65206,0.9361,0.93708,3
"10148",0.74664,0.95793,0.95828,4
"10149",0.74885,0.94727,0.94777,10
"10150",0.53172,0.93219,0.93222,1
"10151",0.7117,0.94946,0.95184,4
"10152",0.76186,0.94935,0.9494,8
"10153",0.43703,0.93602,0.93605,1
"10154",0.70828,0.94249,0.94252,5
"10155",0.75172,0.93864,0.94189,4
"10156",0.70765,0.94088,0.94091,2
"10157",0.73069,0.93561,0.93564,5
"10158",0.3975,0.93383,0.93389,1
"10159",0.64676,0.94391,0.94394,2
"10160",0.61859,0.94574,0.94588,4
"10161",0.63876,0.94296,0.94328,6
"10162",0.58707,0.9455,0.94602,3
"10163",0.51735,0.94905,0.94908,1
"10164",0.48374,0.93804,0.93807,1
"10165",0.58647,0.94845,0.94848,1
"10166",0.63723,0.94236,0.94238,4
"10167",0.69233,0.94938,0.9494,2
"10168",0.64864,0.94069,0.94069,5
"10169",0.73497,0.94861,0.94875,8
"10170",0.63886,0.94741,0.94741,1
"10171",0.72192,0.9346,0.93462,4
"10172",0.75637,0.94891,0.95189,9
"10173",0.58005,0.95052,0.95055,1
"10174",0.7182,0.93236,0.93249,6
"10175",0.63187,0.94055,0.94061,5
"10176",0.68815,0.94438,0.9444,7
"10177",0.75527,0.94763,0.94777,2
"10178",0.74708,0.94793,0.95028,10
"10179",0.75328,0.94995,0.95156,10
"10180",0.72888,0.93367,0.93378,7
"10181",0.74142,0.93258,0.9326,7
"10182",0.63097,0.95159,0.95162,2
"10183",0.66763,0.94714,0.94719,9
"10184",0.63824,0.95604,0.95613,9
"10185",0.64512,0.94733,0.94736,1
"10186",0.62704,0.94195,0.94197,2
"10187",0.70785,0.94785,0.94798,5
"10188",0.44891,0.93684,0.93684,1
"10189",0.69014,0.93763,0.93774,3
"10190",0.75582,0.95528,0.95563,10
"10191",0.59614,0.9382,0.93823,6
"10192",0.7473,0.93411,0.93413,10
"10193",0.71607,0.94298,0.94301,3
"10194",0.63608,0.94192,0.94219,1
"10195",0.69787,0.93249,0.93255,3
"10196",0.57827,0.93798,0.93801,4
"10197",0.65654,0.95815,0.95815,2
"10198",0.71427,0.93591,0.93867,4
"10199",0.52227,0.94894,0.94897,1
"10200",0.74475,0.94162,0.94383,5
"10201",0.71358,0.93561,0.93564,4
"10202",0.74292,0.94621,0.94722,8
"10203",0.45918,0.93372,0.93378,1
"10204",0.71211,0.95757,0.95757,3
"10205",0.75167,0.95932,0.95935,8
"10206",0.75929,0.94099,0.94102,4
"10207",0.7468,0.93561,0.93615,8
"10208",0.68946,0.94828,0.94842,3
"10209",0.72276,0.94238,0.9444,8
"10210",0.72104,0.93099,0.932,9
"10211",0.61663,0.93605,0.93626,2
"10212",0.69208,0.9467,0.94692,4
"10213",0.7094,0.94807,0.94809,1
"10214",0.67834,0.94899,0.94905,6
"10215",0.61687,0.94487,0.94574,1
"10216",0.52278,0.93279,0.93282,1
"10217",0.73746,0.93058,0.93099,3
"10218",0.43159,0.93279,0.93279,1
"10219",0.72511,0.93135,0.93151,10
"10220",0.76153,0.94154,0.94156,4
"10221",0.68788,0.93738,0.93741,1
"10222",0.61876,0.9382,0.94025,6
"10223",0.75836,0.94984,0.94987,6
"10224",0.58966,0.95495,0.95582,5
"10225",0.64455,0.95052,0.95154,3
"10226",0.67875,0.94607,0.9514,3
"10227",0.56781,0.94025,0.94028,1
"10228",0.65832,0.9452,0.94542,2
"10229",0.69973,0.93274,0.93364,6
"10230",0.39482,0.93533,0.93536,7
"10231",0.72697,0.94536,0.94539,4
"10232",0.7494,0.94481,0.94481,4
"10233",0.73019,0.94074,0.94077,9
"10234",0.73678,0.94613,0.94613,6
"10235",0.55202,0.94181,0.94181,1
"10236",0.6322,0.94618,0.95279,6
"10237",0.35411,0.93083,0.93722,6
"10238",0.44471,0.94561,0.94566,1
"10239",0.68296,0.93839,0.93848,7
"10240",0.72055,0.93913,0.93916,7
"10241",0.65692,0.95938,0.9594,1
"10242",0.74511,0.94894,0.9505,8
"10243",0.65785,0.93875,0.9388,5
"10244",0.70572,0.93206,0.93217,4
"10245",0.72549,0.95203,0.9573,3
"10246",0.65744,0.95364,0.95533,5
"10247",0.72309,0.94711,0.94714,3
"10248",0.76311,0.95656,0.95662,10
"10249",0.74391,0.9334,0.93348,7
"10250",0.73112,0.94746,0.94804,8
"10251",0.75587,0.95735,0.95755,4
"10252",0.49699,0.94681,0.94681,1
"10253",0.75904,0.94206,0.94856,10
"10254",0.73181,0.93962,0.93984,6
"10255",0.40121,0.93602,0.93602,1
"10256",0.74902,0.93143,0.93217,10
"10257",0.57237,0.93296,0.93299,1
"10258",0.71828,0.93364,0.93367,4
"10259",0.68468,0.93883,0.93886,2
"10260",0.73623,0.94009,0.94012,5
"10261",0.45154,0.93747,0.93755,1
"10262",0.47629,0.93583,0.93673,1
"10263",0.63922,0.9444,0.94443,7
"10264",0.71361,0.94028,0.94033,3
"10265",0.69315,0.93173,0.93173,2
"10266",0.54084,0.94965,0.95022,8
"10267",0.53486,0.94697,0.947,1
"10268",0.76232,0.93752,0.93755,7
"10269",0.59155,0.94238,0.94238,1
"10270",0.67558,0.94804,0.94807,1
"10271",0.37154,0.93263,0.93266,2
"10272",0.73609,0.94536,0.94555,4
"10273",0.46809,0.94624,0.94626,1
"10274",0.73639,0.94809,0.94815,9
"10275",0.76213,0.94804,0.94878,8
"10276",0.72202,0.93637,0.93651,8
"10277",0.63239,0.9399,0.93992,3
"10278",0.58619,0.9334,0.93342,1
"10279",0.64608,0.93402,0.93454,7
"10280",0.74631,0.93165,0.93167,5
"10281",0.7229,0.95544,0.95561,7
"10282",0.73672,0.94394,0.94397,10
"10283",0.66812,0.94479,0.94481,4
"10284",0.42416,0.94386,0.94389,1
"10285",0.72779,0.93058,0.93178,9
"10286",0.69861,0.93055,0.93055,5
"10287",0.45244,0.93318,0.9332,1
"10288",0.69777,0.94736,0.94738,2
"10289",0.55098,0.93615,0.93618,1
"10290",0.7117,0.94091,0.94094,4
"10291",0.39722,0.9479,0.94796,2
"10292",0.72787,0.94481,0.94484,2
"10293",0.53715,0.93044,0.93367,1
"10294",0.65239,0.94665,0.94665,6
"10295",0.58879,0.94274,0.94328,1
"10296",0.68165,0.93747,0.93752,1
"10297",0.66607,0.93987,0.93987,3
"10298",0.72661,0.95159,0.95369,4
"10299",0.75101,0.93293,0.93326,6
"10300",0.69181,0.9311,0.93187,10
"10301",0.67165,0.9443,0.94438,1
"10302",0.75044,0.94531,0.95192,7
"10303",0.72405,0.93681,0.93684,4
"10304",0.53054,0.94408,0.9441,1
"10305",0.75292,0.93774,0.93774,5
"10306",0.73558,0.93085,0.93107,7
"10307",0.61739,0.93763,0.93779,1
"10308",0.63365,0.94386,0.94389,1
"10309",0.73967,0.94763,0.94766,5
"10310",0.71353,0.93304,0.93309,4
"10311",0.73883,0.93495,0.93506,10
"10312",0.74276,0.95255,0.95468,3
"10313",0.74727,0.94905,0.94908,8
"10314",0.7205,0.93236,0.93238,6
"10315",0.64056,0.94613,0.94719,10
"10316",0.54013,0.93258,0.93258,1
"10317",0.62053,0.93763,0.93913,3
"10318",0.52123,0.94807,0.94807,1
"10319",0.69645,0.94744,0.94746,2
"10320",0.74085,0.93651,0.93654,3
"10321",0.67706,0.94115,0.94159,5
"10322",0.3628,0.93301,0.93309,1
"10323",0.57658,0.94531,0.94533,1
"10324",0.69823,0.93676,0.93678,5
"10325",0.66088,0.93151,0.93154,1
"10326",0.65659,0.93982,0.93984,2
"10327",0.72107,0.93831,0.93848,2
"10328",0.62632,0.94443,0.94446,8
"10329",0.71279,0.95238,0.95492,4
"10330",0.70001,0.94216,0.94216,4
"10331",0.71082,0.93326,0.93397,7
"10332",0.76243,0.94981,0.94984,10
"10333",0.66867,0.93839,0.93845,8
"10334",0.74027,0.93249,0.93252,6
"10335",0.69801,0.93187,0.93187,4
"10336",0.72831,0.9461,0.94725,6
"10337",0.73902,0.95744,0.95826,9
"10338",0.55163,0.93356,0.93361,2
"10339",0.68299,0.93449,0.93449,5
"10340",0.74347,0.94323,0.94323,5
"10341",0.4473,0.94397,0.94536,1
"10342",0.52139,0.9541,0.9544,5
"10343",0.48137,0.93651,0.93708,1
"10344",0.7412,0.93766,0.93768,10
"10345",0.74907,0.93886,0.93891,3
"10346",0.68596,0.94094,0.9411,2
"10347",0.71233,0.9464,0.94643,3
"10348",0.74008,0.93072,0.93075,7
"10349",0.53123,0.94599,0.94686,6
"10350",0.71948,0.93085,0.93219,10
"10351",0.71249,0.93626,0.93848,10
"10352",0.73476,0.95123,0.95473,4
"10353",0.75634,0.93654,0.93656,5
"10354",0.7005,0.94667,0.9467,2
"10355",0.75713,0.94908,0.95572,6
"10356",0.64406,0.95796,0.95798,1
"10357",0.75874,0.94154,0.94156,10
"10358",0.72276,0.94053,0.94063,8
"10359",0.67424,0.94591,0.94593,2
"10360",0.53368,0.94845,0.94848,1
"10361",0.72585,0.94293,0.94416,5
"10362",0.68807,0.9482,0.9482,1
"10363",0.72847,0.93998,0.94115,8
"10364",0.72713,0.95383,0.95634,7
"10365",0.36548,0.93651,0.93654,1
"10366",0.73096,0.93053,0.93441,10
"10367",0.64971,0.93768,0.93768,3
"10368",0.55527,0.93268,0.93323,1
"10369",0.73899,0.93749,0.93801,8
"10370",0.69252,0.94883,0.94886,2
"10371",0.73978,0.93941,0.93965,5
"10372",0.61122,0.94337,0.94359,2
"10373",0.68017,0.94607,0.94607,1
"10374",0.74495,0.95025,0.95028,3
"10375",0.46817,0.94184,0.95547,6
"10376",0.73347,0.93293,0.93296,5
"10377",0.62914,0.94225,0.94227,1
"10378",0.26333,0.95025,0.95028,1
"10379",0.60231,0.94768,0.94771,1
"10380",0.68072,0.95959,0.95981,6
"10381",0.76,0.94951,0.94954,2
"10382",0.56032,0.93473,0.93476,1
"10383",0.74129,0.93708,0.93798,4
"10384",0.73489,0.9311,0.93113,9
"10385",0.71724,0.93435,0.93443,8
"10386",0.73145,0.9449,0.94525,4
"10387",0.63089,0.93329,0.93331,1
"10388",0.73131,0.95334,0.95345,8
"10389",0.75694,0.93837,0.93837,3
"10390",0.74145,0.95408,0.95664,8
"10391",0.75033,0.93364,0.93367,4
"10392",0.72377,0.95107,0.95834,6
"10393",0.6861,0.94492,0.94495,2
"10394",0.73222,0.94848,0.94853,6
"10395",0.43064,0.93443,0.93446,1
"10396",0.74992,0.94326,0.94378,4
"10397",0.73407,0.94312,0.9432,3
"10398",0.47976,0.93954,0.93957,1
"10399",0.65523,0.93971,0.93971,7
"10400",0.73175,0.94727,0.94891,7
"10401",0.51038,0.94533,0.94539,6
"10402",0.57327,0.93659,0.93662,1
"10403",0.71847,0.93829,0.93831,3
"10404",0.72618,0.93834,0.93839,5
"10405",0.72476,0.94175,0.94181,4
"10406",0.4423,0.93818,0.9382,1
"10407",0.69602,0.95847,0.95875,3
"10408",0.76232,0.94626,0.9514,7
"10409",0.71905,0.94804,0.94899,9
"10410",0.72705,0.94263,0.94266,9
"10411",0.7556,0.94036,0.94042,5
"10412",0.6799,0.93072,0.93077,3
"10413",0.71959,0.93244,0.93247,6
"10414",0.7627,0.9532,0.957,10
"10415",0.56038,0.93725,0.93727,4
"10416",0.72984,0.94181,0.94574,9
"10417",0.7176,0.93381,0.93391,10
"10418",0.67446,0.94386,0.94391,10
"10419",0.7426,0.93667,0.93667,7
"10420",0.54887,0.94845,0.94913,8
"10421",0.74787,0.93121,0.94203,9
"10422",0.72498,0.94749,0.94752,2
"10423",0.69181,0.94492,0.94495,2
"10424",0.74025,0.93315,0.93318,8
"10425",0.55076,0.93861,0.93867,2
"10426",0.61212,0.93815,0.93818,3
"10427",0.36878,0.94203,0.94206,1
"10428",0.56808,0.93214,0.93236,3
"10429",0.71506,0.93501,0.93503,5
"10430",0.70348,0.93648,0.93659,8
"10431",0.76041,0.95391,0.95399,9
"10432",0.7653,0.94891,0.94894,4
"10433",0.56447,0.94025,0.94039,6
"10434",0.639,0.93044,0.93271,7
"10435",0.56576,0.93236,0.93238,1
"10436",0.7459,0.93629,0.93637,9
"10437",0.70479,0.93348,0.9335,9
"10438",0.65733,0.93137,0.9314,2
"10439",0.73131,0.93979,0.93998,9
"10440",0.74451,0.93714,0.93717,10
"10441",0.3604,0.93905,0.93908,-1
"10442",0.64919,0.95602,0.95902,7
"10443",0.47604,0.93951,0.93957,8
"10444",0.67165,0.93304,0.93307,2
"10445",0.58253,0.93023,0.93023,1
"10446",0.6257,0.95596,0.95621,9
"10447",0.6864,0.94121,0.94249,8
